"price","date"
3.53279,"22/9/2017 2:32:45"
3.53279,"22/9/2017 2:32:45"
3.53279,"22/9/2017 2:32:45"
3.53279,"22/9/2017 2:32:46"
3.53279,"22/9/2017 2:32:47"
3.53279,"22/9/2017 2:32:48"
3.53279,"22/9/2017 2:32:49"
3.53279,"22/9/2017 2:32:50"
3.53279,"22/9/2017 2:32:51"
3.53279,"22/9/2017 2:32:52"
3.53279,"22/9/2017 2:32:53"
3.53279,"22/9/2017 2:32:54"
3.53279,"22/9/2017 2:32:55"
3.53279,"22/9/2017 2:32:57"
3.53279,"22/9/2017 2:32:58"
3.53279,"22/9/2017 2:32:58"
3.53279,"22/9/2017 2:32:59"
3.53279,"22/9/2017 2:33:1"
3.53279,"22/9/2017 2:33:1"
3.53279,"22/9/2017 2:33:2"
3.53279,"22/9/2017 2:33:3"
3.53279,"22/9/2017 2:33:4"
3.53279,"22/9/2017 2:33:5"
3.53279,"22/9/2017 2:33:6"
3.53279,"22/9/2017 2:33:7"
3.53279,"22/9/2017 2:33:8"
3.53279,"22/9/2017 2:33:9"
3.53279,"22/9/2017 2:33:11"
3.53279,"22/9/2017 2:33:12"
3.53279,"22/9/2017 2:33:12"
3.53279,"22/9/2017 2:33:13"
3.53279,"22/9/2017 2:33:14"
3.53279,"22/9/2017 2:33:15"
3.53279,"22/9/2017 2:33:16"
3.53279,"22/9/2017 2:33:17"
3.53279,"22/9/2017 2:33:18"
3.53279,"22/9/2017 2:33:19"
3.53279,"22/9/2017 2:33:20"
3.53279,"22/9/2017 2:33:23"
3.53279,"22/9/2017 2:33:23"
3.53279,"22/9/2017 2:33:23"
3.53279,"22/9/2017 2:33:26"
3.53279,"22/9/2017 2:33:26"
3.53279,"22/9/2017 2:33:27"
3.53279,"22/9/2017 2:33:27"
3.53279,"22/9/2017 2:33:29"
3.53279,"22/9/2017 2:33:29"
3.53279,"22/9/2017 2:33:30"
3.53279,"22/9/2017 2:33:31"
3.53279,"22/9/2017 2:33:32"
3.53279,"22/9/2017 2:33:33"
3.53279,"22/9/2017 2:33:36"
3.53279,"22/9/2017 2:33:36"
3.53279,"22/9/2017 2:33:36"
3.53279,"22/9/2017 2:33:39"
3.53279,"22/9/2017 2:33:40"
3.53279,"22/9/2017 2:33:40"
3.53279,"22/9/2017 2:33:40"
3.53279,"22/9/2017 2:33:41"
3.53279,"22/9/2017 2:33:42"
3.53279,"22/9/2017 2:33:43"
3.53279,"22/9/2017 2:33:46"
3.53279,"22/9/2017 2:33:46"
3.53279,"22/9/2017 2:33:47"
3.53279,"22/9/2017 2:33:47"
3.53279,"22/9/2017 2:33:48"
3.53279,"22/9/2017 2:33:49"
3.53279,"22/9/2017 2:33:50"
3.53279,"22/9/2017 2:33:53"
3.53279,"22/9/2017 2:33:53"
3.53279,"22/9/2017 2:33:53"
3.53279,"22/9/2017 2:33:54"
3.53279,"22/9/2017 2:33:55"
3.53279,"22/9/2017 2:33:56"
3.53279,"22/9/2017 2:33:58"
3.53279,"22/9/2017 2:33:58"
3.53279,"22/9/2017 2:34:0"
3.53279,"22/9/2017 2:34:2"
3.53279,"22/9/2017 2:34:2"
3.53279,"22/9/2017 2:34:2"
3.53279,"22/9/2017 2:34:4"
3.53279,"22/9/2017 2:34:4"
3.53279,"22/9/2017 2:34:7"
3.53279,"22/9/2017 2:34:7"
3.53279,"22/9/2017 2:34:7"
3.53279,"22/9/2017 2:34:8"
